"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"TXNRD1",-54.2913333333332,808.616222222222,-1.22046196508521,0.228914711730337,0.831544002794377,-4.57193708684594,"No"
"ITPRID2",-8.63733333333334,38.664,-1.2202854063481,0.228980933809838,0.831544002794377,-4.57196015224208,"No"
"PTPN4",8.8663333333333,90.6284444444444,1.22026914109211,0.228987035147211,0.831544002794377,-4.57196227696658,"No"
"MYRIP",8.68066666666667,3.25266666666667,1.2198104846863,0.229159133240104,0.831544002794377,-4.57202218089794,"No"
"FGFR4",-23.9686666666666,94.5131111111111,-1.21968410405903,0.229206570804115,0.831544002794377,-4.57203868368742,"No"
"BAZ1A",-25.402,424.054444444444,-1.21967173050674,0.229211215664016,0.831544002794377,-4.57204029934626,"No"
"DEFA5",-18.3186666666667,6.15911111111111,-1.21945380041106,0.229293034963787,0.831544002794377,-4.57206875290791,"No"
"GCFC2",41.088,299.429555555556,1.21930293602842,0.22934968782673,0.831544002794377,-4.57208844757985,"No"
"KPNA5",-9.292,43.1022222222222,-1.21904955970818,0.229444859351744,0.831544002794377,-4.57212151993556,"No"
"ARC",39.1420000000001,326.429777777778,1.21892790850521,0.229490563498733,0.831544002794377,-4.5721373965217,"No"
"CD40",96.8460000000002,999.198444444444,1.21886297493665,0.229514961672537,0.831544002794377,-4.57214587037484,"No"
"STAT6",-39.725,731.126777777778,-1.2182564999971,0.229742931130034,0.831706349910223,-4.57222499650871,"No"
"CAPRIN1",-99.7986666666668,1630.46177777778,-1.21818035491663,0.229771565279896,0.831706349910223,-4.57223492864295,"No"
"ATXN7L3B",-21.9701666666667,232.060833333333,-1.2174165738077,0.230058928449772,0.831706349910223,-4.57233452391476,"No"
"SP3",30.008,451.111333333333,1.21740532395199,0.230063163044407,0.831706349910223,-4.5723359904615,"No"
"PRKRA",-30.2653333333335,534.267555555556,-1.21730056891743,0.230102596980691,0.831706349910223,-4.57234964590365,"No"
"TEX261",48.3433333333334,937.8,1.21727842061515,0.230110935114326,0.831706349910223,-4.57235253293507,"No"
"GRPR",31.7886666666666,-48.642,1.21691013857806,0.230249614218889,0.831731535815625,-4.57240053176989,"No"
"RYR3",7.26400000000001,30.8375555555556,1.21655561057005,0.230383172243667,0.831731535815625,-4.57244672601931,"No"
"RAI14",22.998,22.676,1.21643082484886,0.230430195163726,0.831731535815625,-4.57246298253388,"No"
"MAPK1IP1L",-166.968666666666,1209.24111111111,-1.21628446427504,0.23048535711966,0.831731535815625,-4.57248204786332,"No"
"TMX4",-26.6063333333333,141.275888888889,-1.21557693309789,0.230752156132397,0.832362558415426,-4.57257418451661,"No"
"MYOZ3",18.5446666666667,112.999555555556,1.2150641939429,0.23094564402089,0.832428688426327,-4.57264092550832,"No"
"ACADM",-117.991999999999,2081.37955555556,-1.21461160314549,0.231116533374053,0.832428688426327,-4.572699816784,"No"
"MAST3",-21.144,273.148222222222,-1.2145664239802,0.231133597238277,0.832428688426327,-4.57270569445929,"No"
"RPL11",668.557333333332,12864.7442222222,1.21455410340782,0.231138250795647,0.832428688426327,-4.57270729729599,"No"
"POMZP3",51.9593333333333,188.806,1.21415547637237,0.231288851901063,0.832639866843826,-4.57275914873905,"No"
"AIMP2",-87.7493333333332,834.974444444444,-1.21383271698359,0.231410843091728,0.832747922636133,-4.57280112077982,"No"
"GSAP",-18.664,86.8564444444444,-1.21312169854636,0.231679748802863,0.833015610293089,-4.57289354806614,"No"
"ST8SIA5",-9.52066666666667,10.1797777777778,-1.21310765479519,0.231685062432644,0.833015610293089,-4.57289537317549,"No"
"ITGA5",-20.932,7.55533333333333,-1.21273134885854,0.231827475870762,0.833015610293089,-4.57294427056466,"No"
"SUPT4H1",20.7466666666668,274.489111111111,1.21205962090118,0.232081852022579,0.833015610293089,-4.57303152223411,"No"
"MGP",18.7453333333333,82.3008888888889,1.21193051590867,0.23213076618082,0.833015610293089,-4.57304828701065,"No"
"NAMPT",49.8046666666668,413.049333333333,1.21179349618163,0.232182687288031,0.833015610293089,-4.57306607783548,"No"
"MFN2",41.5440000000002,544.627333333333,1.21153757086112,0.232279688333389,0.833015610293089,-4.57309930280486,"No"
"PTPRU",-28.4453333333333,173.443555555556,-1.21149471672472,0.232295933856062,0.833015610293089,-4.57310486565289,"No"
"TCAP",-60.2593333333332,434.176222222222,-1.21139578776467,0.232333439903013,0.833015610293089,-4.57311770685376,"No"
"BAD",-10.5033333333334,104.580222222222,-1.21120632159554,0.232405282924712,0.833015610293089,-4.57314229742418,"No"
"HSPB3",7.84433333333331,36.7906666666667,1.21006825942143,0.232837164178854,0.834162175193371,-4.57328993416641,"No"
"IMP4",-50.3106666666669,771.816,-1.20956426204898,0.233028613426629,0.834162175193371,-4.57335527710936,"No"
"PPP2R2B",11.6513333333333,17.1295555555556,1.20886075877267,0.233296040499272,0.834162175193371,-4.57344644599355,"No"
"ZSCAN26",16.9273333333333,79.1108888888889,1.20878310606986,0.233325572901655,0.834162175193371,-4.57345650636876,"No"
"C2orf72",-21.3973333333333,36.6091111111111,-1.20872780940272,0.233346604665338,0.834162175193371,-4.57346367003977,"No"
"RFX1",-10.608,-45.7044444444444,-1.20866987949231,0.233368639459898,0.834162175193371,-4.5734711745389,"No"
"IL12B",14.47,-51.8682222222222,1.20830168871698,0.233508723846055,0.834162175193371,-4.57351886424845,"No"
"ATP6V0D1",-59.622,746.625111111111,-1.20824975525137,0.233528487772731,0.834162175193371,-4.57352558987777,"No"
"BRPF1",19.218,57.8953333333333,1.20818179373743,0.233554353226772,0.834162175193371,-4.5735343908325,"No"
"NGFR",-19.312,105.079111111111,-1.2075381351025,0.233799427327344,0.834708207816156,-4.57361772253416,"No"
"POU3F2",8.57933333333334,-10.0531111111111,1.20721203081536,0.233923664057663,0.834822567748555,-4.57365992699355,"No"
"KIAA0319",6.848,-5.54644444444444,1.20641340556684,0.234228122721554,0.835313505580075,-4.57376324298096,"No"
"SMG1P2",64.8953333333332,1009.52633333333,1.20584351268544,0.234445559696219,0.835313505580075,-4.57383693183642,"No"
"GAL",-11.3446666666667,-17.9408888888889,-1.20555926590971,0.234554066531934,0.835313505580075,-4.57387367438584,"No"
"PFDN4",23.9193333333334,413.996444444444,1.2052255194602,0.234681516092257,0.835313505580075,-4.57391680571039,"No"
"BARD1",-39.0419999999997,489.162444444444,-1.20519159870722,0.234694472434841,0.835313505580075,-4.57392118883225,"No"
"ZZEF1",16.2626666666667,179.747333333333,1.20516274319098,0.234705494476531,0.835313505580075,-4.57392491735668,"No"
"IL10RB",53.6673333333333,547.030814814815,1.20508817493931,0.234733979327575,0.835313505580075,-4.57393455222457,"No"
"CDKN2A",12.7686666666667,43.3424444444444,1.20480387601621,0.234842603920192,0.835313505580075,-4.57397128132671,"No"
"SRSF1",-71.3136666666664,1230.76233333333,-1.2045473879167,0.234940634193882,0.835313505580075,-4.57400441097651,"No"
"DNPEP",36.8153333333335,664.253333333333,1.20418322888002,0.235079868028054,0.835313505580075,-4.57405143746957,"No"
"SNRPD2",259.682000000001,3956.41155555556,1.20394865486715,0.235169587884995,0.835313505580075,-4.57408172310634,"No"
"PLXNB3",15.36,-117.971111111111,1.20367349355951,0.235274863541537,0.835313505580075,-4.57411724233601,"No"
"SERINC3",18.1373333333333,241.285333333333,1.20337120214647,0.235390558868292,0.835313505580075,-4.57415625544914,"No"
"FAM153A",5.89266666666667,11.5866666666667,1.20314865723128,0.235475759624762,0.835313505580075,-4.57418497114845,"No"
"MAPK10",5.47422222222222,-4.43955555555556,1.20298913844277,0.23553684488599,0.835313505580075,-4.57420555151348,"No"
"DCUN1D4",-14.152,116.755111111111,-1.20292647093179,0.2355608456186,0.835313505580075,-4.57421363592651,"No"
"STAT1",-100.106416666667,1516.974,-1.20274688953702,0.235629632565884,0.835313505580075,-4.57423680075145,"No"
"RHOB",22.2006666666667,-27.99,1.20249895457772,0.235724625871405,0.835323194770921,-4.57426877775253,"No"
"IRF5",98.9086666666673,1080.67385185185,1.20153167107225,0.236095497083467,0.836265160811548,-4.57439347623548,"No"
"RRP9",-50.7546666666666,291.663777777778,-1.20132401047636,0.236175172983778,0.836265160811548,-4.57442023556205,"No"
"PRKCSH",-42.9613333333334,625.416444444444,-1.20084084492386,0.236360631704971,0.836413657877713,-4.57448248098896,"No"
"SEPTIN11",-21.9685333333333,301.448,-1.20073344112583,0.236401872156955,0.836413657877713,-4.57449631465871,"No"
"NR2E1",10.4913333333333,-11.732,1.20041607899611,0.236523762284185,0.836444469855221,-4.57453718473399,"No"
"PCNX1",7.77533333333333,11.4202222222222,1.20022974705744,0.236595348718712,0.836444469855221,-4.57456117624833,"No"
"DNAH17",22.2993333333334,77.5706666666667,1.19930219020999,0.236951940536088,0.837045145999566,-4.57468055690159,"No"
"SRSF5",-30.4753333333333,295.324,-1.19907088195429,0.237040926362203,0.837045145999566,-4.57471031466983,"No"
"PDK3",-12.4344444444444,156.450074074074,-1.19906651665235,0.237042605957907,0.837045145999566,-4.57471087621673,"No"
"ETS2",-9.62966666666666,5.18755555555556,-1.19800724404676,0.237450429588531,0.83815835847741,-4.57484708662882,"No"
"CPEB3",-7.48866666666667,52.2086666666667,-1.19761089694998,0.237603156420425,0.838370607260534,-4.57489802517775,"No"
"ATP9B",9.39133333333333,52.1186666666667,1.19686506782396,0.237890745985742,0.838914930050941,-4.57499383903121,"No"
"RPS3A",592.376666666671,13765.102,1.19642736927499,0.238059639712376,0.838914930050941,-4.57505004409633,"No"
"DOP1A",-12.0926666666667,45.5831111111111,-1.19628172057695,0.23811586026544,0.838914930050941,-4.57506874290524,"No"
"POLR1F",-40.6273333333334,164.516444444444,-1.19625014277389,0.238128050610881,0.838914930050941,-4.5750727966928,"No"
"SC5D",-17.804,216.981333333333,-1.19547076825314,0.238429066138133,0.839648683319586,-4.57517281877953,"No"
"NFKB1",63.2131111111112,1250.32244444444,1.19466939750417,0.238738866971198,0.84041279220732,-4.57527560404748,"No"
"CTSE",-5.881,2.51911111111111,-1.19373648636704,0.239099890044711,0.840806767698775,-4.57539518460977,"No"
"GATA4",65.9026666666667,-317.699333333333,1.19371042354195,0.239109981700297,0.840806767698775,-4.57539852416392,"No"
"NORAD",-11.4113333333333,30.508,-1.19362710052837,0.239142246872181,0.840806767698775,-4.57540920030923,"No"
"HSF1",-25.7076666666666,331.627666666667,-1.193420537403,0.239222248022095,0.840806767698775,-4.57543566433675,"No"
"KRT13",-43.4033333333333,217.097333333333,-1.19272791462905,0.239490640900398,0.840817705221601,-4.57552437096039,"No"
"ITGAM",14.604,-17.9586666666667,1.192645527318,0.239522580788648,0.840817705221601,-4.57553491957838,"No"
"GABPA",-14.0666666666667,113.317777777778,-1.19243961510626,0.239602422368537,0.840817705221601,-4.5755612811429,"No"
"HLA-J",289.499333333335,3098.63,1.19227113956992,0.239667762483112,0.840817705221601,-4.57558284696279,"No"
"WNT5A",5.65833333333333,15.0943333333333,1.19173906959687,0.239874201337146,0.840817705221601,-4.57565093732794,"No"
"ARHGAP5",-8.668,38.4408888888889,-1.19172501408552,0.239879656520434,0.840817705221601,-4.57565273568555,"No"
"MTHFR",-22.6216666666667,27.2563333333333,-1.19161392939961,0.239922773563172,0.840817705221601,-4.57566694795863,"No"
"ATRX",-12.0413333333333,197.212944444444,-1.19149666385782,0.239968295813189,0.840817705221601,-4.5756819497516,"No"
"PTN",7.13133333333333,-14.5824444444444,1.19080173852503,0.240238193765637,0.841437758744322,-4.5757708249708,"No"
"PTK6",-11.4413333333333,-27.9031111111111,-1.18954856269438,0.240725466854464,0.842656679159635,-4.57593098052286,"No"
"CRTC1",-68.052,-535.840888888889,-1.18905394355378,0.240917988097051,0.842656679159635,-4.57599415188273,"No"
"MDH2",-16.878,95.8306666666667,-1.18887647742437,0.240987090817525,0.842656679159635,-4.5760168117198,"No"
"UBE2D3",-42.3793333333336,830.699333333333,-1.18853637473074,0.241119562213572,0.842656679159635,-4.57606022955622,"No"
"TTF1",-11.3973333333333,55.2255555555556,-1.18844434445106,0.241155417507231,0.842656679159635,-4.57607197635059,"No"
"HSF2BP",-6.62866666666667,-5.396,-1.18814417434862,0.241272391751967,0.842656679159635,-4.5761102846596,"No"
"CCL14",21.6306666666667,71.26,1.1879424090468,0.241351041548673,0.842656679159635,-4.57613602956422,"No"
"CRYAA",-12.6602222222223,65.4871111111111,-1.1879271498783,0.241356990459517,0.842656679159635,-4.57613797645128,"No"
"ILF2",-117.67,2526.48088888889,-1.18775570338563,0.241423837612115,0.842656679159635,-4.57615984945616,"No"
"ADRA1A",11.346,-83.8326666666667,1.18697124120229,0.241729872239971,0.843381934437311,-4.57625989505583,"No"
"GNA13",-13.1356666666667,154.091333333333,-1.18665454105819,0.241853503432538,0.843381934437311,-4.57630026860251,"No"
"CTH",-13.364,52.2468888888889,-1.1861055530292,0.242067922642065,0.843381934437311,-4.57637023218261,"No"
"HSD3B1",-6.36066666666666,7.86888888888889,-1.18588913027208,0.242152489285239,0.843381934437311,-4.57639780547908,"No"
"TBP",-17.5873333333333,172.658888888889,-1.18581085226781,0.242183081513436,0.843381934437311,-4.57640777738081,"No"
"CYP11B2",13.3566666666667,-34.8306666666667,1.18579180272709,0.24219052678783,0.843381934437311,-4.57641020403035,"No"
"KIAA1549L",9.952,17.5751111111111,1.18527473791159,0.242392678750058,0.84349132795828,-4.5764760578643,"No"
"NPPB",-20.3666666666667,-55.1497777777778,-1.18523488325805,0.242408265445929,0.84349132795828,-4.5764811327383,"No"
"GABRG3",-15.4906666666667,13.4426666666667,-1.18464217165345,0.242640154241259,0.843837943806799,-4.57655658765865,"No"
"SOD1",116.690666666668,2162.77133333333,1.18424975826832,0.242793768410678,0.843837943806799,-4.57660652539938,"No"
"LRRC32",-13.7153333333333,-12.9062222222222,-1.18424898321954,0.242794071881335,0.843837943806799,-4.57660662401611,"No"
"CHD2",10.3893333333333,-34.2791111111111,1.18354070170556,0.243071515184673,0.843837943806799,-4.57669672155252,"No"
"CRYBB2",22.978,12.5266666666667,1.18333281867686,0.243152989502743,0.843837943806799,-4.57672315647013,"No"
"GGT1",54.3656666666668,305.481111111111,1.18326658567109,0.243178951970393,0.843837943806799,-4.57673157796268,"No"
"NACA",249.144333333333,7203.53966666667,1.18305172799572,0.243263187236193,0.843837943806799,-4.57675889414617,"No"
"ZFX",-10.3753333333334,62.0031111111111,-1.18284964488011,0.24334243358422,0.843837943806799,-4.57678458223185,"No"
"ABCC9",6.534,-15.7555555555556,1.18283880900111,0.243346683375254,0.843837943806799,-4.57678595954095,"No"
"GRIA2",6.412,-24.3953333333333,1.18225650408963,0.24357514057648,0.844146713240384,-4.57685995784186,"No"
"PRKN",7.31733333333333,8.252,1.18213661609132,0.243622195902046,0.844146713240384,-4.57687518901478,"No"
"RRH",-9.54999999999998,48.3566666666667,-1.18151151196744,0.243867652637451,0.844284396405806,-4.57695458332344,"No"
"UVRAG",-28.1333333333333,316.253777777778,-1.18150509555319,0.243870173072936,0.844284396405806,-4.57695539807858,"No"
"DHRS7",107.354666666667,1141.03888888889,1.18124963477572,0.243970536159258,0.844284396405806,-4.57698783327366,"No"
"EVPL",-19.208,-44.5177777777778,-1.1810857665404,0.244034931013253,0.844284396405806,-4.57700863594509,"No"
"REPS2",-12.9926666666667,20.8008888888889,-1.1803625778105,0.244319268094599,0.84494524573281,-4.57710041259124,"No"
"KIF1B",-13.7933333333333,30.9784444444444,-1.17997171507204,0.24447304430823,0.845154235649756,-4.57714999459963,"No"
"BRME1",10.8066666666667,11.4473333333333,1.17963787791587,0.244604440754626,0.845163618175059,-4.57719233129129,"No"
"ARPP19",41.8560000000001,465.565777777778,1.17949053020222,0.24466245231244,0.845163618175059,-4.57721101433111,"No"
"TRIOBP",42.2986666666667,335.302666666667,1.17908860442609,0.244820743386613,0.845387875904802,-4.57726196628129,"No"
"GNPDA1",26.7686666666667,193.023333333333,1.17882779392047,0.244923498596432,0.845420265456384,-4.57729502091818,"No"
"HTR7P1",-7.56933333333333,0.902444444444444,-1.17842907487415,0.245080648130205,0.845640315613901,-4.57734554135901,"No"
"PTPRA",-11.6013333333333,153.135555555556,-1.17772115376569,0.245359845725432,0.845675273098028,-4.57743520267718,"No"
"GHRHR",-10.3471111111111,-2.566,-1.17745569093431,0.245464601343021,0.845675273098028,-4.57746881245675,"No"
"RPL3",669.118000000002,14017.3377777778,1.17728514738804,0.245531917513635,0.845675273098028,-4.57749040114675,"No"
"GNRH1",-14.118,-47.2904444444444,-1.17723445605931,0.245551928747009,0.845675273098028,-4.57749681750601,"No"
"ZNF804A",-27.2393333333334,132.037777777778,-1.17669998062477,0.245762993741662,0.845675273098028,-4.5775644549983,"No"
"SLN",-25.618,51.6515555555556,-1.1763955188685,0.245883284906626,0.845675273098028,-4.57760297230313,"No"
"RHOC",83.0040000000004,1073.00577777778,1.17636757841266,0.245894326167077,0.845675273098028,-4.57760650659562,"No"
"SLC2A4",12.7906666666667,-22.89,1.17598902208153,0.24604395614715,0.845675273098028,-4.5776543842966,"No"
"CCT6B",-7.52933333333333,15.7682222222222,-1.17581260302113,0.246113710950002,0.845675273098028,-4.57767669215307,"No"
"KDM1A",-75.9093333333332,554.588444444444,-1.17580680633468,0.246116003160756,0.845675273098028,-4.57767742508298,"No"
"NEB",-8.58266666666669,38.5735555555556,-1.17580120567101,0.246118217872024,0.845675273098028,-4.57767813322485,"No"
"LOC391322",32.0953333333333,462.275333333333,1.17513788392177,0.246380622303244,0.846203331350383,-4.57776198185306,"No"
"RYK",-8.92233333333331,83.2366666666667,-1.1747068116546,0.246551259575113,0.846203331350383,-4.5778164500887,"No"
"SPTBN2",12.5466666666667,-11.8557777777778,1.174659816868,0.246569867348677,0.846203331350383,-4.5778223870593,"No"
"MBOAT2",11.2893333333333,20.2773333333333,1.17432845168601,0.246701101626684,0.846203331350383,-4.57786424331126,"No"
